SA Param,R,batch_d_rt,batch_c_rt,vd,vc,Lower bound,Upper bound,Optimality Gap,Status,Objective
vd,0.95,21,31,14.100000000000001,0.0,1631.05440655418,1631.05440655418,0.0,optimal,1631.0544065541835
vd,0.95,21,31,14.200000000000001,0.0,1626.22293351172,1626.22293351172,0.0,optimal,1626.2229335117245
vd,0.95,21,31,14.3,0.0,1621.4311744404,1621.4311744404,0.0,optimal,1621.4311744403965
vd,0.95,21,31,14.4,0.0,1616.93146702361,1616.93146702361,0.0,optimal,1616.931467023611
vd,0.95,21,31,14.5,0.0,1612.47289994533,1612.47289994533,0.0,optimal,1612.4728999453282
vd,0.95,21,31,14.600000000000001,0.0,1608.01433286705,1608.01433286705,0.0,optimal,1608.0143328670451
vd,0.95,21,31,14.700000000000001,0.0,1603.55576578876,1603.55576578876,0.0,optimal,1603.555765788762
vd,0.95,21,31,14.8,0.0,1599.11996329872,1599.11996329872,0.0,optimal,1599.119963298721
vd,0.95,21,31,14.9,0.0,1594.73310890586,1594.73310890586,0.0,optimal,1594.733108905857
vd,0.95,21,31,15.0,0.0,1590.34625451299,1590.34625451299,0.0,optimal,1590.3462545129928
vd,0.95,21,31,15.100000000000001,0.0,1585.95940012013,1585.95940012013,0.0,optimal,1585.9594001201285
vd,0.95,21,31,15.200000000000001,0.0,1581.57254572726,1581.57254572726,0.0,optimal,1581.572545727264
vd,0.95,21,31,15.3,0.0,1577.1856913344,1577.1856913344,0.0,optimal,1577.1856913344
vd,0.95,21,31,15.4,0.0,1572.79883694154,1572.79883694154,0.0,optimal,1572.7988369415357
vd,0.95,21,31,15.5,0.0,1568.41198254867,1568.41198254867,0.0,optimal,1568.411982548671
vd,0.95,21,31,15.600000000000001,0.0,1564.02512815581,1564.02512815581,0.0,optimal,1564.0251281558064
vd,0.95,21,31,15.700000000000001,0.0,1559.63827376294,1559.63827376294,0.0,optimal,1559.6382737629422
vd,0.95,21,31,15.8,0.0,1555.25141937008,1555.25141937008,0.0,optimal,1555.2514193700777
vd,0.95,21,31,15.9,0.0,1550.86456497721,1550.86456497721,0.0,optimal,1550.8645649772136
vd,0.95,21,31,16.0,0.0,1546.47771058435,1546.47771058435,0.0,optimal,1546.4777105843493
vd,0.95,21,31,16.1,0.0,1542.09085619149,1542.09085619149,0.0,optimal,1542.0908561914846
vd,0.95,21,31,16.2,0.0,1537.70400179862,1537.70400179862,0.0,optimal,1537.7040017986208
vd,0.95,21,31,16.3,0.0,1533.31714740576,1533.31714740576,0.0,optimal,1533.3171474057558
vd,0.95,21,31,16.400000000000002,0.0,1528.93029301289,1528.93029301289,0.0,optimal,1528.9302930128918
vd,0.95,21,31,16.5,0.0,1524.54343862003,1524.54343862003,0.0,optimal,1524.5434386200272
vd,0.95,21,31,16.6,0.0,1520.15658422716,1520.15658422716,0.0,optimal,1520.1565842271634
vd,0.95,21,31,16.7,0.0,1515.7697298343,1515.7697298343,0.0,optimal,1515.7697298342994
vd,0.95,21,31,16.8,0.0,1511.38287544144,1511.38287544144,0.0,optimal,1511.3828754414346
vd,0.95,21,31,16.900000000000002,0.0,1506.99602104857,1506.99602104857,0.0,optimal,1506.996021048571
vd,0.95,21,31,17.0,0.0,1502.60916665571,1502.60916665571,0.0,optimal,1502.609166655706
vd,0.95,21,31,17.1,0.0,1498.22231226284,1498.22231226284,0.0,optimal,1498.2223122628416
vd,0.95,21,31,17.2,0.0,1493.83545786998,1493.83545786998,0.0,optimal,1493.8354578699773
vd,0.95,21,31,17.3,0.0,1489.44860347711,1489.44860347711,0.0,optimal,1489.4486034771126
vd,0.95,21,31,17.400000000000002,0.0,1485.06174908425,1485.06174908425,0.0,optimal,1485.0617490842487
vd,0.95,21,31,17.5,0.0,1480.67489469139,1480.67489469139,0.0,optimal,1480.6748946913842
vd,0.95,21,31,17.6,0.0,1476.28804029852,1476.28804029852,0.0,optimal,1476.2880402985197
vd,0.95,21,31,17.7,0.0,1471.90118590566,1471.90118590566,0.0,optimal,1471.9011859056557
vd,0.95,21,31,17.8,0.0,1467.51433151279,1467.51433151279,0.0,optimal,1467.5143315127912
vd,0.95,21,31,17.900000000000002,0.0,1463.12747711993,1463.12747711993,0.0,optimal,1463.1274771199269
vd,0.95,21,31,18.0,0.0,1458.74062272706,1458.74062272706,0.0,optimal,1458.7406227270624
vd,0.95,21,31,18.1,0.0,1454.3537683342,1454.3537683342,0.0,optimal,1454.353768334198
vd,0.95,21,31,18.2,0.0,1449.96691394133,1449.96691394133,0.0,optimal,1449.9669139413336
vd,0.95,21,31,18.3,0.0,1445.58005954847,1445.58005954847,0.0,optimal,1445.5800595484693
vd,0.95,21,31,18.400000000000002,0.0,1441.19320515561,1441.19320515561,0.0,optimal,1441.193205155605
vd,0.95,21,31,18.5,0.0,1436.80635076274,1436.80635076274,0.0,optimal,1436.8063507627407
vd,0.95,21,31,18.6,0.0,1432.41949636988,1432.41949636988,0.0,optimal,1432.4194963698765
vd,0.95,21,31,18.7,0.0,1428.03264197701,1428.03264197701,0.0,optimal,1428.0326419770122
vd,0.95,21,31,18.8,0.0,1423.64578758415,1423.64578758415,0.0,optimal,1423.645787584148
vd,0.95,21,31,18.900000000000002,0.0,1419.25893319128,1419.25893319128,0.0,optimal,1419.2589331912834
vd,0.95,21,31,19.0,0.0,1414.87207879842,1414.87207879842,0.0,optimal,1414.8720787984194
vd,0.95,21,31,19.1,0.0,1410.48522440556,1410.48522440556,0.0,optimal,1410.485224405555
vd,0.95,21,31,19.200000000000003,0.0,1406.09837001269,1406.09837001269,0.0,optimal,1406.0983700126903
vd,0.95,21,31,19.3,0.0,1401.71151561983,1401.71151561983,0.0,optimal,1401.7115156198256
vd,0.95,21,31,19.400000000000002,0.0,1397.32466122696,1397.32466122696,0.0,optimal,1397.3246612269616
vd,0.95,21,31,19.5,0.0,1392.9378068341,1392.9378068341,0.0,optimal,1392.9378068340973
vd,0.95,21,31,19.6,0.0,1388.55095244123,1388.55095244123,0.0,optimal,1388.550952441233
vd,0.95,21,31,19.700000000000003,0.0,1384.16409804837,1384.16409804837,0.0,optimal,1384.1640980483685
vd,0.95,21,31,19.8,0.0,1379.77724365551,1379.77724365551,0.0,optimal,1379.7772436555042
vd,0.95,21,31,19.900000000000002,0.0,1375.44618175129,1375.44618175129,0.0,optimal,1375.44618175129
vd,0.95,21,31,20.0,0.0,1371.28530449983,1371.28530449983,0.0,optimal,1371.2853044998285
vd,0.95,21,31,20.1,0.0,1367.12442724837,1367.12442724837,0.0,optimal,1367.1244272483682
vd,0.95,21,31,20.200000000000003,0.0,1362.96354999691,1362.96354999691,0.0,optimal,1362.9635499969077
vd,0.95,21,31,20.3,0.0,1358.80267274545,1358.80267274545,0.0,optimal,1358.8026727454478
vd,0.95,21,31,20.400000000000002,0.0,1354.64179549399,1354.64179549399,0.0,optimal,1354.6417954939877
vd,0.95,21,31,20.5,0.0,1350.48091824253,1350.48091824253,0.0,optimal,1350.4809182425274
vd,0.95,21,31,20.6,0.0,1346.32004099107,1346.32004099107,0.0,optimal,1346.3200409910673
vd,0.95,21,31,20.700000000000003,0.0,1342.15916373961,1342.15916373961,0.0,optimal,1342.1591637396073
vd,0.95,21,31,20.8,0.0,1337.99828648815,1337.99828648815,0.0,optimal,1337.9982864881472
vd,0.95,21,31,20.900000000000002,0.0,1333.83740923669,1333.83740923669,0.0,optimal,1333.8374092366867
vd,0.95,21,31,21.0,0.0,1329.67653198523,1329.67653198523,0.0,optimal,1329.6765319852266
vd,0.95,21,31,21.1,0.0,1325.51565473377,1325.51565473377,0.0,optimal,1325.5156547337667
vd,0.95,21,31,21.200000000000003,0.0,1321.35477748231,1321.35477748231,0.0,optimal,1321.3547774823062
vd,0.95,21,31,21.3,0.0,1317.22197354439,1317.22197354439,0.0,optimal,1317.2219735443898
vd,0.95,21,31,21.400000000000002,0.0,1313.272949863,1313.272949863,0.0,optimal,1313.2729498629956
vd,0.95,21,31,21.5,0.0,1309.3239261816,1309.3239261816,0.0,optimal,1309.3239261816022
vd,0.95,21,31,21.6,0.0,1305.37490250021,1305.37490250021,0.0,optimal,1305.3749025002085
vd,0.95,21,31,21.700000000000003,0.0,1301.42587881882,1301.42587881882,0.0,optimal,1301.4258788188147
vd,0.95,21,31,21.8,0.0,1297.47685513742,1297.47685513742,0.0,optimal,1297.476855137421
vd,0.95,21,31,21.900000000000002,0.0,1293.52783145603,1293.52783145603,0.0,optimal,1293.5278314560273
vd,0.95,21,31,22.0,0.0,1289.57880777463,1289.57880777463,0.0,optimal,1289.5788077746336
vd,0.95,21,31,22.1,0.0,1285.62978409324,1285.62978409324,0.0,optimal,1285.6297840932396
vd,0.95,21,31,22.200000000000003,0.0,1281.68076041185,1281.68076041185,0.0,optimal,1281.6807604118458
vd,0.95,21,31,22.3,0.0,1277.73173673045,1277.73173673045,0.0,optimal,1277.7317367304522
vd,0.95,21,31,22.400000000000002,0.0,1273.78271304906,1273.78271304906,0.0,optimal,1273.7827130490584
vd,0.95,21,31,22.5,0.0,1269.83368936767,1269.83368936767,0.0,optimal,1269.8336893676649
vd,0.95,21,31,22.6,0.0,1265.88466568627,1265.88466568627,0.0,optimal,1265.8846656862725
vd,0.95,21,31,22.700000000000003,0.0,1261.93564200488,1261.93564200488,0.0,optimal,1261.9356420048787
vd,0.95,21,31,22.8,0.0,1257.98661832348,1257.98661832348,0.0,optimal,1257.986618323485
vd,0.95,21,31,22.900000000000002,0.0,1254.07559851205,1254.07559851205,0.0,optimal,1254.075598512046
vd,0.95,21,31,23.0,0.0,1250.21164281484,1250.21164281484,0.0,optimal,1250.2116428148386
vd,0.95,21,31,23.1,0.0,1246.34768711763,1246.34768711763,0.0,optimal,1246.3476871176308
vd,0.95,21,31,23.200000000000003,0.0,1242.48373142042,1242.48373142042,0.0,optimal,1242.4837314204228
vd,0.95,21,31,23.3,0.0,1238.61977572322,1238.61977572322,0.0,optimal,1238.6197757232153
vd,0.95,21,31,23.400000000000002,0.0,1234.75582002601,1234.75582002601,0.0,optimal,1234.7558200260073
vd,0.95,21,31,23.5,0.0,1230.8918643288,1230.8918643288,0.0,optimal,1230.8918643287996
vd,0.95,21,31,23.6,0.0,1227.24714640616,1227.24714640616,0.0,optimal,1227.2471464061591
vd,0.95,21,31,23.700000000000003,0.0,1223.6809286536,1223.6809286536,0.0,optimal,1223.6809286536022
vd,0.95,21,31,23.8,0.0,1220.11471090105,1220.11471090105,0.0,optimal,1220.114710901045
vd,0.95,21,31,23.900000000000002,0.0,1216.54849314849,1216.54849314849,0.0,optimal,1216.548493148488
vd,0.95,21,31,24.0,0.0,1212.98227539593,1212.98227539593,0.0,optimal,1212.982275395931
vd,0.95,21,31,24.1,0.0,1209.41605764337,1209.41605764337,0.0,optimal,1209.4160576433746
vd,0.95,21,31,24.200000000000003,0.0,1205.84983989082,1205.84983989082,0.0,optimal,1205.849839890817
vd,0.95,21,31,24.3,0.0,1202.28362213826,1202.28362213826,0.0,optimal,1202.2836221382604
vd,0.95,21,31,24.400000000000002,0.0,1198.75953294189,1198.75953294189,0.0,optimal,1198.759532941887
vd,0.95,21,31,24.5,0.0,1195.33108367545,1195.33108367545,0.0,optimal,1195.3310836754463
vd,0.95,21,31,24.6,0.0,1192.23482200583,1192.23482200583,0.0,optimal,1192.2348220058273
vd,0.95,21,31,24.700000000000003,0.0,1189.16950757986,1189.16950757986,0.0,optimal,1189.1695075798616
vd,0.95,21,31,24.8,0.0,1186.1041931539,1186.1041931539,0.0,optimal,1186.104193153897
vd,0.95,21,31,24.900000000000002,0.0,1183.03887872793,1183.03887872793,0.0,optimal,1183.0388787279314
vd,0.95,21,31,25.0,0.0,1179.97356430197,1179.97356430197,0.0,optimal,1179.9735643019662
vd,0.95,21,31,25.1,0.0,1176.908249876,1176.908249876,0.0,optimal,1176.9082498760008
vd,0.95,21,31,25.200000000000003,0.0,1173.84293545004,1173.84293545004,0.0,optimal,1173.8429354500354
vd,0.95,21,31,25.3,0.0,1170.77762102407,1170.77762102407,0.0,optimal,1170.7776210240702
vd,0.95,21,31,25.400000000000002,0.0,1167.7123065981,1167.7123065981,0.0,optimal,1167.7123065981043
vd,0.95,21,31,25.5,0.0,1164.64699217214,1164.64699217214,0.0,optimal,1164.6469921721389
vd,0.95,21,31,25.6,0.0,1161.58167774617,1161.58167774617,0.0,optimal,1161.5816777461735
vd,0.95,21,31,25.700000000000003,0.0,1158.51636332021,1158.51636332021,0.0,optimal,1158.5163633202078
vd,0.95,21,31,25.8,0.0,1155.45104889424,1155.45104889424,0.0,optimal,1155.451048894243
vd,0.95,21,31,25.900000000000002,0.0,1152.38573446828,1152.38573446828,0.0,optimal,1152.3857344682772
vd,0.95,21,31,26.0,0.0,1149.49134777632,1149.49134777632,0.0,optimal,1149.4913477763225
vd,0.95,21,31,26.1,0.0,1146.83330827097,1146.83330827097,0.0,optimal,1146.8333082709728
vd,0.95,21,31,26.200000000000003,0.0,1144.19872588436,1144.19872588436,0.0,optimal,1144.1987258843635
vd,0.95,21,31,26.3,0.0,1141.56414349776,1141.56414349776,0.0,optimal,1141.5641434977551
vd,0.95,21,31,26.400000000000002,0.0,1138.92956111115,1138.92956111115,0.0,optimal,1138.9295611111463
vd,0.95,21,31,26.5,0.0,1136.29497872454,1136.29497872454,0.0,optimal,1136.2949787245375
vd,0.95,21,31,26.6,0.0,1133.66039633793,1133.66039633793,0.0,optimal,1133.660396337929
vd,0.95,21,31,26.700000000000003,0.0,1131.02581395132,1131.02581395132,0.0,optimal,1131.02581395132
vd,0.95,21,31,26.8,0.0,1128.39123156471,1128.39123156471,0.0,optimal,1128.3912315647115
vd,0.95,21,31,26.900000000000002,0.0,1125.7566491781,1125.7566491781,0.0,optimal,1125.7566491781024
vd,0.95,21,31,27.0,0.0,1123.12206679149,1123.12206679149,0.0,optimal,1123.1220667914936
vd,0.95,21,31,27.1,0.0,1120.48748440488,1120.48748440488,0.0,optimal,1120.4874844048852
vd,0.95,21,31,27.200000000000003,0.0,1117.85290201828,1117.85290201828,0.0,optimal,1117.8529020182762
vd,0.95,21,31,27.3,0.0,1115.21831963167,1115.21831963167,0.0,optimal,1115.2183196316676
vd,0.95,21,31,27.400000000000002,0.0,1112.58373724506,1112.58373724506,0.0,optimal,1112.5837372450587
vd,0.95,21,31,27.5,0.0,1109.94915485845,1109.94915485845,0.0,optimal,1109.9491548584501
vd,0.95,21,31,27.6,0.0,1107.31457247184,1107.31457247184,0.0,optimal,1107.314572471841
vd,0.95,21,31,27.700000000000003,0.0,1104.67999008523,1104.67999008523,0.0,optimal,1104.6799900852327
vd,0.95,21,31,27.8,0.0,1102.04540769862,1102.04540769862,0.0,optimal,1102.0454076986239
vd,0.95,21,31,27.900000000000002,0.0,1099.41082531201,1099.41082531201,0.0,optimal,1099.4108253120148
vd,0.95,21,31,28.0,0.0,1096.77624292541,1096.77624292541,0.0,optimal,1096.7762429254065
vd,0.95,21,31,28.1,0.0,1094.1416605388,1094.1416605388,0.0,optimal,1094.1416605387976
vd,0.95,21,31,28.200000000000003,0.0,1091.50707815219,1091.50707815219,0.0,optimal,1091.5070781521886
vd,0.95,21,31,28.3,0.0,1088.87249576558,1088.87249576558,0.0,optimal,1088.8724957655802
vd,0.95,21,31,28.400000000000002,0.0,1086.23791337897,1086.23791337897,0.0,optimal,1086.2379133789714
vd,0.95,21,31,28.5,0.0,1083.60333099236,1083.60333099236,0.0,optimal,1083.6033309923628
vd,0.95,21,31,28.6,0.0,1080.96874860575,1080.96874860575,0.0,optimal,1080.9687486057537
vd,0.95,21,31,28.700000000000003,0.0,1078.33416621914,1078.33416621914,0.0,optimal,1078.3341662191451
vd,0.95,21,31,28.8,0.0,1075.69958383254,1075.69958383254,0.0,optimal,1075.6995838325363
vd,0.95,21,31,28.900000000000002,0.0,1073.06500144593,1073.06500144593,0.0,optimal,1073.0650014459275
vd,0.95,21,31,29.0,0.0,1070.43041905932,1070.43041905932,0.0,optimal,1070.4304190593189
vd,0.95,21,31,29.1,0.0,1067.79583667271,1067.79583667271,0.0,optimal,1067.79583667271
vd,0.95,21,31,29.200000000000003,0.0,1065.1612542861,1065.1612542861,0.0,optimal,1065.1612542861012
vd,0.95,21,31,29.3,0.0,1062.52667189949,1062.52667189949,0.0,optimal,1062.5266718994926
vd,0.95,21,31,29.400000000000002,0.0,1059.89208951288,1059.89208951288,0.0,optimal,1059.8920895128838
vd,0.95,21,31,29.5,0.0,1057.25750712627,1057.25750712627,0.0,optimal,1057.257507126275
vd,0.95,21,31,29.6,0.0,1054.62292473967,1054.62292473967,0.0,optimal,1054.6229247396661
vd,0.95,21,31,29.700000000000003,0.0,1051.98834235306,1051.98834235306,0.0,optimal,1051.9883423530575
vd,0.95,21,31,29.8,0.0,1049.35375996645,1049.35375996645,0.0,optimal,1049.3537599664487
vd,0.95,21,31,29.900000000000002,0.0,1046.71917757984,1046.71917757984,0.0,optimal,1046.7191775798399
vd,0.95,21,31,30.0,0.0,1044.08459519323,1044.08459519323,0.0,optimal,1044.0845951932313
vd,0.95,21,31,30.1,0.0,1041.45001280662,1041.45001280662,0.0,optimal,1041.4500128066222
vd,0.95,21,31,30.200000000000003,0.0,1038.81543042001,1038.81543042001,0.0,optimal,1038.8154304200139
vd,0.95,21,31,30.3,0.0,1036.18084803341,1036.18084803341,0.0,optimal,1036.180848033405
vd,0.95,21,31,30.400000000000002,0.0,1033.5462656468,1033.5462656468,0.0,optimal,1033.5462656467962
vd,0.95,21,31,30.5,0.0,1030.91168326019,1030.91168326019,0.0,optimal,1030.9116832601876
vd,0.95,21,31,30.6,0.0,1028.27710087358,1028.27710087358,0.0,optimal,1028.2771008735788
vd,0.95,21,31,30.700000000000003,0.0,1025.64251848697,1025.64251848697,0.0,optimal,1025.64251848697
vd,0.95,21,31,30.8,0.0,1023.00793610036,1023.00793610036,0.0,optimal,1023.0079361003613
vd,0.95,21,31,30.900000000000002,0.0,1020.37335371375,1020.37335371375,0.0,optimal,1020.3733537137524
vd,0.95,21,31,31.0,0.0,1017.73877132714,1017.73877132714,0.0,optimal,1017.7387713271437
vd,0.95,21,31,31.1,0.0,1015.10418894053,1015.10418894053,0.0,optimal,1015.1041889405351
vd,0.95,21,31,31.200000000000003,0.0,1012.46960655393,1012.46960655393,0.0,optimal,1012.4696065539263
vd,0.95,21,31,31.3,0.0,1009.83502416732,1009.83502416732,0.0,optimal,1009.8350241673176
vd,0.95,21,31,31.400000000000002,0.0,1007.20044178071,1007.20044178071,0.0,optimal,1007.2004417807087
vd,0.95,21,31,31.5,0.0,1004.5658593941,1004.5658593941,0.0,optimal,1004.5658593941001
vd,0.95,21,31,31.6,0.0,1001.93127700749,1001.93127700749,0.0,optimal,1001.9312770074914
vd,0.95,21,31,31.700000000000003,0.0,999.296694620882,999.296694620882,0.0,optimal,999.2966946208824
vd,0.95,21,31,31.8,0.0,996.662112234274,996.662112234274,0.0,optimal,996.6621122342738
vd,0.95,21,31,31.900000000000002,0.0,994.027529847665,994.027529847665,0.0,optimal,994.0275298476649
vd,0.95,21,31,32.0,0.0,991.392947461056,991.392947461056,0.0,optimal,991.3929474610563
vd,0.95,21,31,32.1,0.0,988.758365074447,988.758365074447,0.0,optimal,988.7583650744476
vd,0.95,21,31,32.2,0.0,986.123782687839,986.123782687839,0.0,optimal,986.1237826878388
vd,0.95,21,31,32.300000000000004,0.0,983.48920030123,983.48920030123,0.0,optimal,983.4892003012301
vd,0.95,21,31,32.4,0.0,980.854617914621,980.854617914621,0.0,optimal,980.8546179146213
vd,0.95,21,31,32.5,0.0,978.220035528012,978.220035528012,0.0,optimal,978.2200355280125
vd,0.95,21,31,32.6,0.0,975.585453141404,975.585453141404,0.0,optimal,975.5854531414036
vd,0.95,21,31,32.7,0.0,972.950870754795,972.950870754795,0.0,optimal,972.9508707547951
vd,0.95,21,31,32.800000000000004,0.0,970.316288368186,970.316288368186,0.0,optimal,970.3162883681862
vd,0.95,21,31,32.9,0.0,967.681705981578,967.681705981578,0.0,optimal,967.6817059815778
vd,0.95,21,31,33.0,0.0,965.047123594969,965.047123594969,0.0,optimal,965.047123594969
vd,0.95,21,31,33.1,0.0,962.41254120836,962.41254120836,0.0,optimal,962.4125412083599
vd,0.95,21,31,33.2,0.0,959.777958821751,959.777958821751,0.0,optimal,959.7779588217512
vd,0.95,21,31,33.300000000000004,0.0,957.143376435142,957.143376435142,0.0,optimal,957.1433764351426
vd,0.95,21,31,33.4,0.0,954.508794048534,954.508794048534,0.0,optimal,954.5087940485339
vd,0.95,21,31,33.5,0.0,951.874211661925,951.874211661925,0.0,optimal,951.8742116619245
vd,0.95,21,31,33.6,0.0,949.239629275316,949.239629275316,0.0,optimal,949.2396292753159
vd,0.95,21,31,33.7,0.0,946.605046888707,946.605046888707,0.0,optimal,946.605046888707
vd,0.95,21,31,33.800000000000004,0.0,943.970464502099,943.970464502099,0.0,optimal,943.9704645020981
vd,0.95,21,31,33.9,0.0,941.33588211549,941.33588211549,0.0,optimal,941.3358821154898
vd,0.95,21,31,34.0,0.0,938.701299728881,938.701299728881,0.0,optimal,938.7012997288807
vd,0.95,21,31,34.1,0.0,936.066717342272,936.066717342272,0.0,optimal,936.066717342272
vd,0.95,21,31,34.2,0.0,933.432134955664,933.432134955664,0.0,optimal,933.4321349556632
vd,0.95,21,31,34.300000000000004,0.0,930.797552569055,930.797552569055,0.0,optimal,930.7975525690545
vd,0.95,21,31,34.4,0.0,928.162970182446,928.162970182446,0.0,optimal,928.162970182446
vd,0.95,21,31,34.5,0.0,925.528387795837,925.528387795837,0.0,optimal,925.5283877958369
vd,0.95,21,31,34.6,0.0,922.893805409229,922.893805409229,0.0,optimal,922.8938054092284
vd,0.95,21,31,34.7,0.0,920.25922302262,920.25922302262,0.0,optimal,920.2592230226195
vd,0.95,21,31,34.800000000000004,0.0,917.624640636011,917.624640636011,0.0,optimal,917.6246406360107
vd,0.95,21,31,34.9,0.0,914.990058249403,914.990058249403,0.0,optimal,914.9900582494022
vd,0.95,21,31,35.0,0.0,912.355475862794,912.355475862794,0.0,optimal,912.3554758627934
vd,0.95,21,31,35.1,0.0,909.720893476185,909.720893476185,0.0,optimal,909.7208934761844
vd,0.95,21,31,35.2,0.0,907.086311089576,907.086311089576,0.0,optimal,907.0863110895758
vd,0.95,21,31,35.300000000000004,0.0,904.451728702967,904.451728702967,0.0,optimal,904.4517287029671
vd,0.95,21,31,35.4,0.0,901.817146316359,901.817146316359,0.0,optimal,901.8171463163582
vd,0.95,21,31,35.5,0.0,899.18256392975,899.18256392975,0.0,optimal,899.1825639297497
vd,0.95,21,31,35.6,0.0,896.547981543141,896.547981543141,0.0,optimal,896.5479815431407
vd,0.95,21,31,35.7,0.0,893.913399156532,893.913399156532,0.0,optimal,893.913399156532
vd,0.95,21,31,35.800000000000004,0.0,891.278816769924,891.278816769924,0.0,optimal,891.2788167699233
vd,0.95,21,31,35.9,0.0,888.644234383315,888.644234383315,0.0,optimal,888.6442343833146
vd,0.95,21,31,36.0,0.0,886.009651996706,886.009651996706,0.0,optimal,886.009651996706
vd,0.95,21,31,36.1,0.0,883.375069610098,883.375069610098,0.0,optimal,883.3750696100972
vd,0.95,21,31,36.2,0.0,880.740487223489,880.740487223489,0.0,optimal,880.7404872234882
vd,0.95,21,31,36.300000000000004,0.0,878.10590483688,878.10590483688,0.0,optimal,878.1059048368795
vd,0.95,21,31,36.4,0.0,875.471322450271,875.471322450271,0.0,optimal,875.4713224502709
vd,0.95,21,31,36.5,0.0,872.836740063663,872.836740063663,0.0,optimal,872.8367400636622
vd,0.95,21,31,36.6,0.0,870.202157677054,870.202157677054,0.0,optimal,870.2021576770533
vd,0.95,21,31,36.7,0.0,867.567575290445,867.567575290445,0.0,optimal,867.5675752904443
vd,0.95,21,31,36.800000000000004,0.0,864.932992903836,864.932992903836,0.0,optimal,864.9329929038357
vd,0.95,21,31,36.9,0.0,862.298410517227,862.298410517227,0.0,optimal,862.2984105172271
vd,0.95,21,31,37.0,0.0,859.663828130619,859.663828130619,0.0,optimal,859.6638281306183
vd,0.95,21,31,37.1,0.0,857.02924574401,857.02924574401,0.0,optimal,857.0292457440097
vd,0.95,21,31,37.2,0.0,854.394663357401,854.394663357401,0.0,optimal,854.3946633574008
vd,0.95,21,31,37.300000000000004,0.0,851.760080970792,851.760080970792,0.0,optimal,851.7600809707919
vd,0.95,21,31,37.4,0.0,849.125498584184,849.125498584184,0.0,optimal,849.1254985841834
vd,0.95,21,31,37.5,0.0,846.490916197575,846.490916197575,0.0,optimal,846.4909161975746
vd,0.95,21,31,37.6,0.0,843.856333810966,843.856333810966,0.0,optimal,843.8563338109658
vd,0.95,21,31,37.7,0.0,841.221751424357,841.221751424357,0.0,optimal,841.2217514243572
vd,0.95,21,31,37.800000000000004,0.0,838.587169037749,838.587169037749,0.0,optimal,838.5871690377483
vd,0.95,21,31,37.9,0.0,835.95258665114,835.95258665114,0.0,optimal,835.9525866511397
vd,0.95,21,31,38.0,0.0,833.318004264531,833.318004264531,0.0,optimal,833.3180042645308
vd,0.95,21,31,38.1,0.0,830.683421877922,830.683421877922,0.0,optimal,830.683421877922
vd,0.95,21,31,38.2,0.0,828.048839491314,828.048839491314,0.0,optimal,828.0488394913133
vd,0.95,21,31,38.300000000000004,0.0,825.414257104705,825.414257104705,0.0,optimal,825.4142571047045
vd,0.95,21,31,38.400000000000006,0.0,822.779674718096,822.779674718096,0.0,optimal,822.7796747180957
vd,0.95,21,31,38.5,0.0,820.145092331487,820.145092331487,0.0,optimal,820.1450923314873
vd,0.95,21,31,38.6,0.0,817.510509944879,817.510509944879,0.0,optimal,817.5105099448784
vd,0.95,21,31,38.7,0.0,814.87592755827,814.87592755827,0.0,optimal,814.8759275582696
vd,0.95,21,31,38.800000000000004,0.0,812.241345171661,812.241345171661,0.0,optimal,812.2413451716608
vd,0.95,21,31,38.900000000000006,0.0,809.606762785052,809.606762785052,0.0,optimal,809.6067627850521
vd,0.95,21,31,39.0,0.0,806.972180398444,806.972180398444,0.0,optimal,806.9721803984435
vd,0.95,21,31,39.1,0.0,804.337598011835,804.337598011835,0.0,optimal,804.3375980118346
vd,0.95,21,31,39.2,0.0,801.703015625226,801.703015625226,0.0,optimal,801.7030156252259
vd,0.95,21,31,39.300000000000004,0.0,799.068433238617,799.068433238617,0.0,optimal,799.0684332386171
vd,0.95,21,31,39.400000000000006,0.0,796.433850852008,796.433850852008,0.0,optimal,796.4338508520083
vd,0.95,21,31,39.5,0.0,793.7992684654,793.7992684654,0.0,optimal,793.7992684653996
vd,0.95,21,31,39.6,0.0,791.164686078791,791.164686078791,0.0,optimal,791.164686078791
vd,0.95,21,31,39.7,0.0,788.530103692182,788.530103692182,0.0,optimal,788.5301036921819
vd,0.95,21,31,39.800000000000004,0.0,785.895521305573,785.895521305573,0.0,optimal,785.8955213055733
vd,0.95,21,31,39.900000000000006,0.0,783.260938918965,783.260938918965,0.0,optimal,783.2609389189646
vd,0.95,21,31,40.0,0.0,780.626356532356,780.626356532356,0.0,optimal,780.6263565323559
vd,0.95,21,31,40.1,0.0,777.991774145747,777.991774145747,0.0,optimal,777.9917741457472
vd,0.95,21,31,40.2,0.0,775.357191759139,775.357191759139,0.0,optimal,775.3571917591383
vd,0.95,21,31,40.300000000000004,0.0,772.93047807135,772.93047807135,0.0,optimal,772.9304780713496
vd,0.95,21,31,40.400000000000006,0.0,770.551590886335,770.551590886335,0.0,optimal,770.551590886334
vd,0.95,21,31,40.5,0.0,768.172703701319,768.172703701319,0.0,optimal,768.1727037013187
vd,0.95,21,31,40.6,0.0,765.793816516304,765.793816516304,0.0,optimal,765.793816516303
vd,0.95,21,31,40.7,0.0,763.414929331288,763.414929331288,0.0,optimal,763.4149293312875
