dum,t,solar,wind
4344,4344,0,0.540195021
4345,4345,0,0.518153527
4346,4346,0,0.398929461
4347,4347,0,0.643195021
4348,4348,0,0.689572614
4349,4349,0,0.624016598
4350,4350,0,0.826435685
4351,4351,0,0.833290456
4352,4352,0.24056,0.797995851
4353,4353,0.82082,0.685224066
4354,4354,0.9863,0.667307054
4355,4355,0.9328,0.745834025
4356,4356,0.93632,0.591834025
4357,4357,0.93924,0.409751037
4358,4358,0.95946,0.221609959
4359,4359,0.90676,0.191904564
4360,4360,0.92318,0.28480083
4361,4361,0.83,0.447838174
4362,4362,0.74312,0.806473029
4363,4363,0.63864,0.719381743
4364,4364,0.50036,0.787103734
4365,4365,0,0.743991701
4366,4366,0,0.60973444
4367,4367,0,0.800655602
4368,4368,0,0.540410788
4369,4369,0,0.693925311
4370,4370,0,0.827207469
4371,4371,0,0.805161826
4372,4372,0,0.821236515
4373,4373,0,0.830564315
4374,4374,0,0.62773029
4375,4375,0,0.417290456
4376,4376,0.29838,0.453713693
4377,4377,0.59756,0.535278008
4378,4378,0.6205,0.575887967
4379,4379,0.78858,0.651236515
4380,4380,0.40762,0.429257261
4381,4381,0.94732,0.158684647
4382,4382,0.90186,0.058539419
4383,4383,0.71066,0.06886722
4384,4384,0.57748,0.308647303
4385,4385,0.7527,0.419593361
4386,4386,0.81126,0.516701245
4387,4387,0.77036,0.529759336
4388,4388,0.4757,0.66940249
4389,4389,0,0.798543568
4390,4390,0,0.807672199
4391,4391,0,0.825705394
4392,4392,0,0.57239834
4393,4393,0,0.390900415
4394,4394,0,0.907489627
4395,4395,0,0.922792531
4396,4396,0,0.898224066
4397,4397,0,0.503431535
4398,4398,0,0.371058091
4399,4399,0,0.28926971
4400,4400,0.21804,0.244485477
4401,4401,0.68556,0.217605809
4402,4402,0.87058,0.32366805
4403,4403,0.9425,0.44913278
4404,4404,0.90774,0.414
4405,4405,0.93364,0.643572614
4406,4406,0.88602,0.670680498
4407,4407,0.97228,0.715381743
4408,4408,0.78944,0.77753112
4409,4409,0.88006,0.840858921
4410,4410,0.70326,0.834477178
4411,4411,0.75196,0.903323651
4412,4412,0.39632,0.902394191
4413,4413,0,0.902514523
4414,4414,0,0.85553112
4415,4415,0,0.803095436
4416,4416,0,0.787435685
4417,4417,0,0.830987552
4418,4418,0,0.829497925
4419,4419,0,0.793568465
4420,4420,0,0.714452282
4421,4421,0,0.773195021
4422,4422,0,0.74866805
4423,4423,0,0.6776639
4424,4424,0.24372,0.349875519
4425,4425,0.5896,0.221004149
4426,4426,1,0.190078838
4427,4427,0.95836,0.225008299
4428,4428,0.88742,0.345099585
4429,4429,0.94806,0.377481328
4430,4430,0.86544,0.267161826
4431,4431,0.83904,0.280991701
4432,4432,0.8475,0.352477178
4433,4433,0.84814,0.460207469
4434,4434,0.75934,0.478850622
4435,4435,0.69626,0.567315353
4436,4436,0.29524,0.679352697
4437,4437,0,0.815058091
4438,4438,0,0.815688797
4439,4439,0,0.583352697
4440,4440,0,0.298842324
4441,4441,0,0.410502075
4442,4442,0,0.789091286
4443,4443,0,0.860037344
4444,4444,0,0.812551867
4445,4445,0,0.829323651
4446,4446,0,0.805240664
4447,4447,0,0.766161826
4448,4448,0.19202,0.610547718
4449,4449,0.67512,0.382763485
4450,4450,0.81536,0.262937759
4451,4451,0.94762,0.243319502
4452,4452,0.88096,0.112008299
4453,4453,0.98304,0.044112033
4454,4454,0.89796,0.060639004
4455,4455,0.9327,0.093356846
4456,4456,0.83214,0.216219917
4457,4457,0.88682,0.282443983
4458,4458,0.83818,0.310854772
4459,4459,0.70044,0.264414938
4460,4460,0.39246,0.363709544
4461,4461,0,0.387257261
4462,4462,0,0.29973444
4463,4463,0,0.392834025
4464,4464,0,0.45659751
4465,4465,0,0.453560166
4466,4466,0,0.879721992
4467,4467,0,0.93626971
4468,4468,0,0.935626556
4469,4469,0,0.932352697
4470,4470,0,0.895414938
4471,4471,0,0.679174274
4472,4472,0.21138,0.200099585
4473,4473,0.69978,0.03253112
4474,4474,0.96458,0.013738589
4475,4475,0.884,0.016863071
4476,4476,0.95904,0.040290456
4477,4477,0.92576,0.110394191
4478,4478,0.85904,0.251609959
4479,4479,0.83804,0.230224066
4480,4480,0.80814,0.297672199
4481,4481,0.85862,0.541788382
4482,4482,0.25558,0.500174274
4483,4483,0.70108,0.682062241
4484,4484,0.42194,0.817892116
4485,4485,0,0.871767635
4486,4486,0,0.865058091
4487,4487,0,0.791278008
4488,4488,0,0.500838174
4489,4489,0,0.443037344
4490,4490,0,0.201033195
4491,4491,0,0.088792531
4492,4492,0,0.016365145
4493,4493,0,0.001
4494,4494,0,0.01073444
4495,4495,0,0.015912863
4496,4496,0.2605,0.007850622
4497,4497,0.61706,0.003348548
4498,4498,0.84878,0.043257261
4499,4499,0.91708,0.124136929
4500,4500,0.91374,0.142568465
4501,4501,0.92058,0.124141079
4502,4502,0.89008,0.095423237
4503,4503,1,0.17826971
4504,4504,0.8794,0.386829876
4505,4505,0.69546,0.915257261
4506,4506,0.91028,0.822004149
4507,4507,0.588,0.880626556
4508,4508,0.50896,0.722626556
4509,4509,0,0.408684647
4510,4510,0,0.453232365
4511,4511,0,0.285721992
4512,4512,0,0.263435685
4513,4513,0,0.171593361
4514,4514,0,0.197394191
4515,4515,0,0.199556017
4516,4516,0,0.505742739
4517,4517,0,0.720340249
4518,4518,0,0.623215768
4519,4519,0,0.717431535
4520,4520,0.234,0.538211618
4521,4521,0.58056,0.28166805
4522,4522,0.90738,0.261302905
4523,4523,0.8825,0.230713693
4524,4524,0.90218,0.333261411
4525,4525,0.9042,0.358037344
4526,4526,0.98654,0.470983402
4527,4527,0.93958,0.478539419
4528,4528,0.92432,0.360871369
4529,4529,0.83162,0.546141079
4530,4530,0.8263,0.453709544
4531,4531,0.69586,0.530228216
4532,4532,0.40628,0.558224066
4533,4533,0,0.711771784
4534,4534,0,0.704431535
4535,4535,0,0.882514523
4536,4536,0,0.865759336
4537,4537,0,0.822962656
4538,4538,0,0.919406639
4539,4539,0,0.87513278
4540,4540,0,0.800008299
4541,4541,0,0.826863071
4542,4542,0,0.689900415
4543,4543,0,0.524941909
4544,4544,0.2326,0.493124481
4545,4545,0.6543,0.488394191
4546,4546,0.83462,0.529925311
4547,4547,0.72382,0.536439834
4548,4548,0.92058,0.454900415
4549,4549,0.89518,0.319809129
4550,4550,0.98844,0.477975104
4551,4551,0.8298,0.452900415
4552,4552,0.83078,0.317290456
4553,4553,0.80078,0.398195021
4554,4554,0.85254,0.310153527
4555,4555,0.64176,0.486448133
4556,4556,0.3534,0.569062241
4557,4557,0,0.892829876
4558,4558,0,0.882759336
4559,4559,0,0.719344398
4560,4560,0,0.538547718
4561,4561,0,0.585568465
4562,4562,0,0.772580913
4563,4563,0,0.846037344
4564,4564,0,0.856713693
4565,4565,0,0.769315353
4566,4566,0,0.632850622
4567,4567,0,0.62946473
4568,4568,0.27286,0.540995851
4569,4569,0.59236,0.481195021
4570,4570,0.83324,0.490921162
4571,4571,0.92266,0.493589212
4572,4572,0.9615,0.302182573
4573,4573,0.96136,0.345921162
4574,4574,0.90146,0.37753527
4575,4575,0.91578,0.388634855
4576,4576,0.89024,0.374058091
4577,4577,0.90054,0.38913278
4578,4578,0.85168,0.549257261
4579,4579,0.00242,0.661887967
4580,4580,0.27214,0.827414938
4581,4581,0,0.803925311
4582,4582,0,0.808302905
4583,4583,0,0.826261411
4584,4584,0,0.70166805
4585,4585,0,0.512908714
4586,4586,0,0.561327801
4587,4587,0,0.589053942
4588,4588,0,0.6703361
4589,4589,0,0.575240664
4590,4590,0,0.486630705
4591,4591,0,0.470958506
4592,4592,0.19106,0.29746473
4593,4593,0.645,0.164717842
4594,4594,0.89554,0.119004149
4595,4595,0.87486,0.110356846
4596,4596,0.92046,0.131771784
4597,4597,0.91494,0.103024896
4598,4598,0.92664,0.176307054
4599,4599,0.947,0.281879668
4600,4600,0.88018,0.345004149
4601,4601,0.87816,0.360497925
4602,4602,0.79898,0.238049793
4603,4603,0.70798,0.30639834
4604,4604,0.4613,0.568319502
4605,4605,0,0.737763485
4606,4606,0,0.90660166
4607,4607,0,0.855489627
4608,4608,0,0.807900415
4609,4609,0,0.549962656
4610,4610,0,0.655377593
4611,4611,0,0.715609959
4612,4612,0,0.708887967
4613,4613,0,0.818087137
4614,4614,0,0.710298755
4615,4615,0,0.627311203
4616,4616,0.1541,0.606460581
4617,4617,0.71368,0.473991701
4618,4618,0.93296,0.440892116
4619,4619,0.96132,0.289215768
4620,4620,0.86564,0.350145228
4621,4621,0.92734,0.232842324
4622,4622,0.89222,0.173875519
4623,4623,0.89342,0.106141079
4624,4624,0.85486,0.13426971
4625,4625,0.86122,0.195311203
4626,4626,0.86818,0.349659751
4627,4627,0.70962,0.333091286
4628,4628,0.3575,0.486593361
4629,4629,0,0.518858921
4630,4630,0,0.746294606
4631,4631,0,0.890875519
4632,4632,0,0.891908714
4633,4633,0,0.830634855
4634,4634,0,0.764008299
4635,4635,0,0.722792531
4636,4636,0,0.787647303
4637,4637,0,0.87773444
4638,4638,0,0.899414938
4639,4639,0,0.892829876
4640,4640,0.13218,0.460858921
4641,4641,0.70564,0.27166805
4642,4642,0.92228,0.332647303
4643,4643,0.92908,0.53426556
4644,4644,0.82516,0.750211618
4645,4645,0.9194,0.841547718
4646,4646,0.9135,0.789323651
4647,4647,0.89064,0.655684647
4648,4648,0.83634,0.526755187
4649,4649,0.83618,0.39640249
4650,4650,0.76626,0.463327801
4651,4651,0.76222,0.496477178
4652,4652,0.36164,0.739634855
4653,4653,0,0.825116183
4654,4654,0,0.730145228
4655,4655,0,0.760165975
4656,4656,0,0.865705394
4657,4657,0,0.760958506
4658,4658,0,0.867842324
4659,4659,0,0.869912863
4660,4660,0,0.871
4661,4661,0,0.872232365
4662,4662,0,0.875286307
4663,4663,0,0.939842324
4664,4664,0.02322,0.940228216
4665,4665,0.20788,0.93713278
4666,4666,0.83324,0.929634855
4667,4667,0.9663,0.921983402
4668,4668,0.85462,0.915975104
4669,4669,0.95234,0.910991701
4670,4670,1,0.90713278
4671,4671,0.93092,0.891128631
4672,4672,0.81328,0.869572614
4673,4673,0.83876,0.858136929
4674,4674,0.77226,0.856381743
4675,4675,0.67238,0.870834025
4676,4676,0.34218,0.840356846
4677,4677,0,0.905954357
4678,4678,0,0.916589212
4679,4679,0,0.906232365
4680,4680,0,0.909257261
4681,4681,0,0.911340249
4682,4682,0,0.912307054
4683,4683,0,0.914551867
4684,4684,0,0.917410788
4685,4685,0,0.920850622
4686,4686,0,0.923543568
4687,4687,0,0.940676349
4688,4688,0.25526,0.941809129
4689,4689,0.57854,0.936912863
4690,4690,0.92298,0.929170124
4691,4691,0.86594,0.921518672
4692,4692,0.91534,0.914705394
4693,4693,0.92738,0.910792531
4694,4694,0.93394,0.905659751
4695,4695,0.89992,0.88493361
4696,4696,0.86748,0.867244813
4697,4697,0.78812,0.862875519
4698,4698,0.78368,0.869780083
4699,4699,0.6499,0.900643154
4700,4700,0.43014,0.803311203
4701,4701,0,0.808510373
4702,4702,0,0.812813278
4703,4703,0,0.924062241
4704,4704,0,0.926962656
4705,4705,0,0.928755187
4706,4706,0,0.806543568
4707,4707,0,0.809356846
4708,4708,0,0.812435685
4709,4709,0,0.814639004
4710,4710,0,0.816576763
4711,4711,0,0.818655602
4712,4712,0.16454,0.819809129
4713,4713,0.61722,0.817087137
4714,4714,0.94224,0.811900415
4715,4715,0.89804,0.897377593
4716,4716,0.91856,0.825207469
4717,4717,0.88824,0.599195021
4718,4718,0.94994,0.677394191
4719,4719,0.90152,0.877348548
4720,4720,0.78052,0.870427386
4721,4721,0.81618,0.878219917
4722,4722,0.77282,0.880539419
4723,4723,0.67946,0.821659751
4724,4724,0.4253,0.916593361
4725,4725,0,0.922107884
4726,4726,0,0.926373444
4727,4727,0,0.929452282
4728,4728,0,0.931995851
4729,4729,0,0.912688797
4730,4730,0,0.859136929
4731,4731,0,0.716215768
4732,4732,0,0.721248963
4733,4733,0,0.740622407
4734,4734,0,0.675248963
4735,4735,0,0.48040249
4736,4736,0.14056,0.465033195
4737,4737,0.5906,0.487352697
4738,4738,0.89008,0.373697095
4739,4739,0.93448,0.359141079
4740,4740,0.96252,0.280481328
4741,4741,0.85596,0.369373444
4742,4742,0.90168,0.381182573
4743,4743,0.92442,0.513551867
4744,4744,0.9255,0.547962656
4745,4745,0.8383,0.552107884
4746,4746,0.78218,0.613307054
4747,4747,0.63942,0.738124481
4748,4748,0.42596,0.798726141
4749,4749,0,0.858883817
4750,4750,0,0.870112033
4751,4751,0,0.930232365
4752,4752,0,0.933074689
4753,4753,0,0.931954357
4754,4754,0,0.829709544
4755,4755,0,0.657804979
4756,4756,0,0.806829876
4757,4757,0,0.647875519
4758,4758,0,0.60086722
4759,4759,0,0.528809129
4760,4760,0.14522,0.371103734
4761,4761,0.65412,0.24319917
4762,4762,0.92804,0.188481328
4763,4763,0.86786,0.153875519
4764,4764,0.97744,0.274062241
4765,4765,0.85402,0.293651452
4766,4766,0.85216,0.241634855
4767,4767,0.97382,0.367547718
4768,4768,0.84278,0.314738589
4769,4769,0.83454,0.364070539
4770,4770,0.81022,0.364543568
4771,4771,0.64126,0.36173444
4772,4772,0.4142,0.53513278
4773,4773,0,0.646742739
4774,4774,0,0.750406639
4775,4775,0,0.719344398
4776,4776,0,0.633219917
4777,4777,0,0.531145228
4778,4778,0,0.504522822
4779,4779,0,0.646062241
4780,4780,0,0.662240664
4781,4781,0,0.601709544
4782,4782,0,0.562348548
4783,4783,0,0.561593361
4784,4784,0.13318,0.395850622
4785,4785,0.65084,0.293713693
4786,4786,0.92984,0.257887967
4787,4787,0.87472,0.243634855
4788,4788,0.84812,0.168232365
4789,4789,0.85466,0.148697095
4790,4790,0.94658,0.159452282
4791,4791,0.84856,0.268360996
4792,4792,0.83548,0.337576763
4793,4793,0.77742,0.271585062
4794,4794,0.81314,0.386502075
4795,4795,0.6828,0.551020747
4796,4796,0.46832,0.540278008
4797,4797,0,0.768327801
4798,4798,0,0.752825726
4799,4799,0,0.586103734
4800,4800,0,0.52919917
4801,4801,0,0.436701245
4802,4802,0,0.518987552
4803,4803,0,0.645460581
4804,4804,0,0.693423237
4805,4805,0,0.578792531
4806,4806,0,0.582008299
4807,4807,0,0.508975104
4808,4808,0.13208,0.490580913
4809,4809,0.61546,0.306448133
4810,4810,0.83842,0.341410788
4811,4811,0.85944,0.349821577
4812,4812,0.98788,0.391979253
4813,4813,0.95066,0.389912863
4814,4814,0.97156,0.560290456
4815,4815,0.9848,0.435697095
4816,4816,0.84776,0.467954357
4817,4817,0.85226,0.511190871
4818,4818,0.84628,0.515962656
4819,4819,0.68854,0.663381743
4820,4820,0.4066,0.801834025
4821,4821,0,0.80773029
4822,4822,0,0.810618257
4823,4823,0,0.820510373
4824,4824,0,0.869759336
4825,4825,0,0.885236515
4826,4826,0,0.873290456
4827,4827,0,0.900941909
4828,4828,0,0.895626556
4829,4829,0,0.82013278
4830,4830,0,0.567672199
4831,4831,0,0.615452282
4832,4832,0.17782,0.442746888
4833,4833,0.57598,0.332278008
4834,4834,0.85788,0.293298755
4835,4835,0.85412,0.187921162
4836,4836,0.98056,0.128261411
4837,4837,0.99548,0.118618257
4838,4838,0.858,0.161448133
4839,4839,0.90486,0.245253112
4840,4840,0.70514,0.264153527
4841,4841,0.78136,0.247742739
4842,4842,0.74966,0.35206639
4843,4843,0.665,0.373688797
4844,4844,0.48724,0.516078838
4845,4845,0,0.601103734
4846,4846,0,0.893697095
4847,4847,0,0.787809129
4848,4848,0,0.659323651
4849,4849,0,0.574145228
4850,4850,0,0.766809129
4851,4851,0,0.870423237
4852,4852,0,0.844390041
4853,4853,0,0.657261411
4854,4854,0,0.702684647
4855,4855,0,0.620771784
4856,4856,0.14068,0.349522822
4857,4857,0.58706,0.227821577
4858,4858,0.92618,0.180024896
4859,4859,0.88942,0.167128631
4860,4860,0.91854,0.089846473
4861,4861,0.93048,0.050506224
4862,4862,0.96608,0.047215768
4863,4863,0.96262,0.077788382
4864,4864,0.79238,0.106049793
4865,4865,0.8651,0.102107884
4866,4866,0.75164,0.10059751
4867,4867,0.58724,0.131124481
4868,4868,0.48806,0.137244813
4869,4869,0,0.118369295
4870,4870,0,0.247423237
4871,4871,0,0.124232365
4872,4872,0,0.164788382
4873,4873,0,0.424921162
4874,4874,0,0.493809129
4875,4875,0,0.379738589
4876,4876,0,0.516120332
4877,4877,0,0.6503361
4878,4878,0,0.589091286
4879,4879,0,0.574493776
4880,4880,0.16212,0.455863071
4881,4881,0.62188,0.341257261
4882,4882,0.75992,0.281929461
4883,4883,0.86708,0.194701245
4884,4884,0.95652,0.128182573
4885,4885,0.89272,0.070738589
4886,4886,0.96626,0.042792531
4887,4887,0.89666,0.120564315
4888,4888,0.79754,0.072356846
4889,4889,0.8497,0.059029046
4890,4890,0.72948,0.307966805
4891,4891,0.75812,0.134892116
4892,4892,0.4227,0.098817427
4893,4893,0,0.125248963
4894,4894,0,0.039809129
4895,4895,0,0.120875519
4896,4896,0,0.125817427
4897,4897,0,0.545481328
4898,4898,0,0.420195021
4899,4899,0,0.565871369
4900,4900,0,0.706659751
4901,4901,0,0.768365145
4902,4902,0,0.684477178
4903,4903,0,0.674954357
4904,4904,0.13464,0.52626971
4905,4905,0.52558,0.492937759
4906,4906,0.8001,0.383738589
4907,4907,0.87688,0.272477178
4908,4908,0.97278,0.176439834
4909,4909,0.93674,0.144937759
4910,4910,0.94724,0.194655602
4911,4911,0.88176,0.190248963
4912,4912,0.88132,0.193751037
4913,4913,0.78696,0.23546888
4914,4914,0.82122,0.19906639
4915,4915,0.63502,0.250385892
4916,4916,0.45402,0.350074689
4917,4917,0,0.3896639
4918,4918,0,0.666319502
4919,4919,0,0.800564315
4920,4920,0,0.76740249
4921,4921,0,0.644738589
4922,4922,0,0.483091286
4923,4923,0,0.431854772
4924,4924,0,0.41560166
4925,4925,0,0.384091286
4926,4926,0,0.354493776
4927,4927,0,0.325863071
4928,4928,0.12144,0.260572614
4929,4929,0.63672,0.08920332
4930,4930,0.9002,0.106788382
4931,4931,0.83758,0.031543568
4932,4932,0.90872,0.007344398
4933,4933,0.86574,0.052414938
4934,4934,0.99332,0.146282158
4935,4935,0.92868,0.230493776
4936,4936,0.93422,0.448717842
4937,4937,0.80808,0.735618257
4938,4938,0.74326,0.436908714
4939,4939,0.63372,0.528182573
4940,4940,0.4544,0.468024896
4941,4941,0,0.501983402
4942,4942,0,0.52273029
4943,4943,0,0.738887967
4944,4944,0,0.756887967
4945,4945,0,0.579365145
4946,4946,0,0.333157676
4947,4947,0,0.227240664
4948,4948,0,0.180136929
4949,4949,0,0.117966805
4950,4950,0,0.066946058
4951,4951,0,0.053244813
4952,4952,0.16614,0.035244813
4953,4953,0.61808,0.030763485
4954,4954,0.85612,0.083481328
4955,4955,0.841,0.06613278
4956,4956,0.90378,0.246273859
4957,4957,0.93072,0.280020747
4958,4958,0.85054,0.5573361
4959,4959,0.86754,0.384983402
4960,4960,0.8886,0.634892116
4961,4961,0.96916,0.70180083
4962,4962,0.67554,0.828804979
4963,4963,0.7333,0.736755187
4964,4964,0.47666,0.871912863
4965,4965,0,0.890780083
4966,4966,0,0.848751037
4967,4967,0,0.85626556
4968,4968,0,0.821423237
4969,4969,0,0.765315353
4970,4970,0,0.605539419
4971,4971,0,0.545360996
4972,4972,0,0.536012448
4973,4973,0,0.429240664
4974,4974,0,0.322875519
4975,4975,0,0.228062241
4976,4976,0.1206,0.194846473
4977,4977,0.51212,0.200236515
4978,4978,0.8438,0.282925311
4979,4979,0.87532,0.290684647
4980,4980,0.87768,0.337257261
4981,4981,0.8636,0.302614108
4982,4982,0.83636,0.230045643
4983,4983,0.87436,0.164170124
4984,4984,0.88356,0.195518672
4985,4985,0.85766,0.209041494
4986,4986,0.83348,0.252369295
4987,4987,0.65382,0.366390041
4988,4988,0.4565,0.379161826
4989,4989,0,0.525630705
4990,4990,0,0.49119917
4991,4991,0,0.238190871
4992,4992,0,0.565614108
4993,4993,0,0.570340249
4994,4994,0,0.554053942
4995,4995,0,0.234887967
4996,4996,0,0.210921162
4997,4997,0,0.148580913
4998,4998,0,0.108120332
4999,4999,0,0.04073444
5000,5000,0.13036,0.034041494
5001,5001,0.63008,0.0373361
5002,5002,0.78682,0.08519917
5003,5003,0.91188,0.079020747
5004,5004,0.83966,0.054825726
5005,5005,0.87932,0.067775934
5006,5006,0.7859,0.003427386
5007,5007,0.87282,0.020153527
5008,5008,0.84816,0.016962656
5009,5009,0.69484,0.043609959
5010,5010,0.6316,0.037190871
5011,5011,0.49276,0.052983402
5012,5012,0.2995,0.187863071
5013,5013,0,0.43253527
5014,5014,0,0.682240664
5015,5015,0,0.685560166
5016,5016,0,0.659016598
5017,5017,0,0.607804979
5018,5018,0,0.70946888
5019,5019,0,0.731485477
5020,5020,0,0.5353361
5021,5021,0,0.374253112
5022,5022,0,0.402008299
5023,5023,0,0.530344398
5024,5024,0.09426,0.428311203
5025,5025,0.67182,0.442298755
5026,5026,0.82466,0.338564315
5027,5027,0.86132,0.519975104
5028,5028,0.96062,0.496485477
5029,5029,0.88484,0.387153527
5030,5030,0.94278,0.315875519
5031,5031,0.93646,0.224697095
5032,5032,0.88088,0.272253112
5033,5033,0.87554,0.274838174
5034,5034,0.74942,0.433659751
5035,5035,0.7447,0.604340249
5036,5036,0.42008,0.469921162
5037,5037,0,0.514493776
5038,5038,0,0.719560166
5039,5039,0,0.726502075
5040,5040,0,0.634970954
5041,5041,0,0.751609959
5042,5042,0,0.703726141
5043,5043,0,0.850103734
5044,5044,0,0.879941909
5045,5045,0,0.880016598
5046,5046,0,0.917576763
5047,5047,0,0.921946058
5048,5048,0.10914,0.703078838
5049,5049,0.53228,0.638477178
5050,5050,0.84298,0.933614108
5051,5051,0.89752,0.931755187
5052,5052,0.94964,0.92713278
5053,5053,0.88762,0.923215768
5054,5054,0.31304,0.920141079
5055,5055,0.44172,0.889307054
5056,5056,0.82776,0.798979253
5057,5057,0.8291,0.647041494
5058,5058,0.76228,0.67213278
5059,5059,0.58256,0.643045643
5060,5060,0.4303,0.549970954
5061,5061,0,0.5056639
5062,5062,0,0.519692946
5063,5063,0,0.610825726
5064,5064,0,0.628526971
5065,5065,0,0.716178423
5066,5066,0,0.848950207
5067,5067,0,0.744850622
5068,5068,0,0.836979253
5069,5069,0,0.880875519
5070,5070,0,0.91360166
5071,5071,0,0.825829876
5072,5072,0.13472,0.758692946
5073,5073,0.69242,0.656485477
5074,5074,0.89316,0.582937759
5075,5075,0.91604,0.556775934
5076,5076,0.88156,0.734120332
5077,5077,0.8563,0.677074689
5078,5078,0.9543,0.478186722
5079,5079,0.89398,0.420149378
5080,5080,0.8314,0.531809129
5081,5081,0.65508,0.663842324
5082,5082,0.53136,0.794651452
5083,5083,0.6921,0.798804979
5084,5084,0.41182,0.853307054
5085,5085,0,0.730145228
5086,5086,0,0.59959751
5087,5087,0,0.505979253
5088,5088,0,0.540058091
5089,5089,0,0.415655602
5090,5090,0,0.583684647
5091,5091,0,0.613854772
5092,5092,0,0.344838174
5093,5093,0,0.171116183
5094,5094,0,0.022112033
5095,5095,0,0
5096,5096,0.01966,0
5097,5097,0.60198,0
5098,5098,0.77832,0.003058091
5099,5099,0.2092,0.055775934
5100,5100,0.92876,0.237746888
5101,5101,0.90438,0.244087137
5102,5102,0.95936,0.296863071
5103,5103,0.92858,0.353024896
5104,5104,0.75442,0.227813278
5105,5105,0.8271,0.194564315
5106,5106,0.77838,0.14633195
5107,5107,0.70154,0.301614108
5108,5108,0.3465,0.40526971
5109,5109,0,0.550062241
5110,5110,0,0.464244813
5111,5111,0,0.173282158
5112,5112,0,0.005232365
5113,5113,0,0
5114,5114,0,4.14938E-06
5115,5115,0,0
5116,5116,0,0
5117,5117,0,0
5118,5118,0,0
5119,5119,0,0.000987552
5120,5120,0.02732,0.000240664
5121,5121,0.52126,0
5122,5122,0.86898,0.007178423
5123,5123,0.9379,0.009755187
5124,5124,0.92162,0.00593361
5125,5125,1,0.025435685
5126,5126,0.95306,0.043419087
5127,5127,0.8879,0.039161826
5128,5128,0.7963,0.060414938
5129,5129,0.88144,0.062182573
5130,5130,0.8354,0.069053942
5131,5131,0.69232,0.167004149
5132,5132,0.3491,0.151215768
5133,5133,0,0.449157676
5134,5134,0,0.759568465
5135,5135,0,0.890701245
5136,5136,0,0.714037344
5137,5137,0,0.869809129
5138,5138,0,0.58426971
5139,5139,0,0.297
5140,5140,0,0.412012448
5141,5141,0,0.353195021
5142,5142,0,0.157630705
5143,5143,0,0.179182573
5144,5144,0.0364,0.132091286
5145,5145,0.45102,0.173037344
5146,5146,0.90544,0.137925311
5147,5147,0.91814,0.034215768
5148,5148,0.3546,0
5149,5149,1,0.000767635
5150,5150,0.3762,0.039966805
5151,5151,1,0.085307054
5152,5152,0.7942,0.167410788
5153,5153,0.91958,0.051676349
5154,5154,0.90472,0.160763485
5155,5155,0.81784,0.136186722
5156,5156,0.34896,0.304929461
5157,5157,0,0.675120332
5158,5158,0,0.850937759
5159,5159,0,0.921356846
5160,5160,0,0.766448133
5161,5161,0,0.84806639
5162,5162,0,0.724356846
5163,5163,0,0.6576639
5164,5164,0,0.407153527
5165,5165,0,0.137684647
5166,5166,0,0.031170124
5167,5167,0,0.002302905
5168,5168,0.02942,0.007406639
5169,5169,0.45164,0.041958506
5170,5170,0.7959,0.056323651
5171,5171,0.91676,0.194008299
5172,5172,0.94644,0.124672199
5173,5173,0.9847,0.096858921
5174,5174,0.9586,0.13113278
5175,5175,0.82896,0.173647303
5176,5176,0.92704,0.049639004
5177,5177,0.85032,0.18559751
5178,5178,0.76142,0.103717842
5179,5179,0.7277,0.248290456
5180,5180,0.3835,0.256589212
5181,5181,0,0.43673444
5182,5182,0,0.633448133
5183,5183,0,0.875377593
5184,5184,0,0.817278008
5185,5185,0,0.543261411
5186,5186,0,0.488394191
5187,5187,0,0.485244813
5188,5188,0,0.825385892
5189,5189,0,0.888854772
5190,5190,0,0.890385892
5191,5191,0,0.895103734
5192,5192,0.02516,0.880124481
5193,5193,0.47256,0.82133195
5194,5194,0.8618,0.745406639
5195,5195,0.92132,0.928004149
5196,5196,0.94316,0.925045643
5197,5197,1,0.921278008
5198,5198,0.97338,0.918609959
5199,5199,0.83066,0.70373444
5200,5200,0.826,0.72959751
5201,5201,0.90262,0.636041494
5202,5202,0.81688,0.602966805
5203,5203,0.64248,0.55719917
5204,5204,0.33016,0.823286307
5205,5205,0,0.879692946
5206,5206,0,0.896390041
5207,5207,0,0.900195021
5208,5208,0,0.896676349
5209,5209,0,0.897307054
5210,5210,0,0.866074689
5211,5211,0,0.882029046
5212,5212,0,0.909157676
5213,5213,0,0.91033195
5214,5214,0,0.912514523
5215,5215,0,0.914543568
5216,5216,0.03062,0.914622407
5217,5217,0.44848,0.912215768
5218,5218,0.83538,0.905751037
5219,5219,0.91304,0.899846473
5220,5220,0.96222,0.926211618
5221,5221,1,0.922029046
5222,5222,1,0.823473029
5223,5223,0.96944,0.753116183
5224,5224,0.98706,0.775253112
5225,5225,0.89446,0.688697095
5226,5226,0.84558,0.831174274
5227,5227,0.66244,0.766680498
5228,5228,0.31322,0.886643154
5229,5229,0,0.851477178
5230,5230,0,0.821846473
5231,5231,0,0.899618257
5232,5232,0,0.930045643
5233,5233,0,0.935842324
5234,5234,0,0.938369295
5235,5235,0,0.940340249
5236,5236,0,0.941751037
5237,5237,0,0.849344398
5238,5238,0,0.798659751
5239,5239,0,0.78186722
5240,5240,0.0233,0.775165975
5241,5241,0.49088,0.83253527
5242,5242,0.81504,0.824634855
5243,5243,0.86452,0.832307054
5244,5244,1,0.768937759
